Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold,Day_of_Week,Month,Is_Weekend
2025-11-16,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,81,Sunday,November,1
2025-01-23,City Medicals,M117,BP Tablet,Cardiac,320,0,0,64,Thursday,January,0
2025-12-14,Claire Drughouse,M101,Paracetamol,Painkiller,25,1,0,122,Sunday,December,1
2025-06-03,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,58,Tuesday,June,0
2025-07-23,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,76,Wednesday,July,0
2025-12-29,City Medicals,M112,Cough Syrup,Cough,140,0,0,82,Monday,December,0
2025-07-03,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,62,Thursday,July,0
2025-03-04,City Medicals,M117,BP Tablet,Cardiac,320,0,0,62,Tuesday,March,0
2025-03-15,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,74,Saturday,March,1
2025-11-08,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,85,Saturday,November,1
2025-02-07,BMS Pharmacy,M102,Crocin,Painkiller,35,1,1,110,Friday,February,0
2025-09-09,HealthMart,M116,Iron Tablet,Supplement,180,0,0,57,Tuesday,September,0
2025-08-03,SmartMed Pharmacy,M114,Pantoprazole,Antacid,110,1,0,96,Sunday,August,1
2025-12-16,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,0,72,Tuesday,December,0
2025-02-05,City Medicals,M110,Cetirizine,Allergy,40,0,0,66,Wednesday,February,0
2025-01-18,HealthMart,M108,Amoxicillin,Antibiotic,180,0,0,82,Saturday,January,1
2025-02-01,HealthMart,M117,BP Tablet,Cardiac,320,0,0,82,Saturday,February,1
2025-02-23,HealthMart,M111,Benadryl,Cough,90,0,0,89,Sunday,February,1
2025-12-10,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,59,Wednesday,December,0
2025-08-06,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,73,Wednesday,August,0
2025-08-09,Lakshya Medicals,M112,Cough Syrup,Cough,140,0,1,93,Saturday,August,1
2025-12-23,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,74,Tuesday,December,0
2025-08-14,City Medicals,M104,Vitamin C,Vitamin,120,0,0,61,Thursday,August,0
2025-07-10,City Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,78,Thursday,July,0
2025-03-18,Sara Medicos,M109,Azithromycin,Antibiotic,220,1,0,88,Tuesday,March,0
2025-09-21,HealthMart,M103,Dolo 650,Painkiller,30,0,0,95,Sunday,September,1
2025-08-08,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,81,Friday,August,0
2025-05-20,Claire Drughouse,M103,Dolo 650,Painkiller,30,1,0,92,Tuesday,May,0
2025-01-21,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,0,91,Tuesday,January,0
2025-05-22,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,71,Thursday,May,0
2025-06-30,Apollo Pharmacy,M112,Cough Syrup,Cough,140,1,0,106,Monday,June,0
2025-07-25,Lakshya Medicals,M107,Metformin,Diabetes,80,1,0,108,Friday,July,0
2025-09-24,Lakshya Medicals,M101,Paracetamol,Painkiller,25,0,0,76,Wednesday,September,0
2025-11-04,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,1,0,76,Tuesday,November,0
2025-02-07,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,82,Friday,February,0
2025-08-16,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,59,Saturday,August,1
2025-07-19,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,81,Saturday,July,1
2025-04-17,City Medicals,M104,Vitamin C,Vitamin,120,1,0,97,Thursday,April,0
2025-08-26,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,76,Tuesday,August,0
2025-12-20,Lakshya Medicals,M119,Eye Drops,Eye Care,160,1,0,117,Saturday,December,1
2025-04-26,Claire Drughouse,M110,Cetirizine,Allergy,40,0,0,99,Saturday,April,1
2025-07-14,Claire Drughouse,M107,Metformin,Diabetes,80,1,1,102,Monday,July,0
2025-10-07,Lakshya Medicals,M103,Dolo 650,Painkiller,30,0,0,82,Tuesday,October,0
2025-07-20,Sara Medicos,M116,Iron Tablet,Supplement,180,1,0,91,Sunday,July,1
2025-06-02,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,68,Monday,June,0
2025-10-22,HealthMart,M112,Cough Syrup,Cough,140,0,0,77,Wednesday,October,0
2025-09-27,City Medicals,M114,Pantoprazole,Antacid,110,0,0,77,Saturday,September,1
2025-11-27,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,1,0,104,Thursday,November,0
2025-03-09,Sara Medicos,M106,Insulin,Diabetes,550,1,0,92,Sunday,March,1
2025-02-15,Claire Drughouse,M119,Eye Drops,Eye Care,160,0,1,99,Saturday,February,1
2025-05-31,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,75,Saturday,May,1
2025-01-31,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,70,Friday,January,0
2025-03-02,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,0,60,Sunday,March,1
2025-04-30,HealthMart,M117,BP Tablet,Cardiac,320,0,0,59,Wednesday,April,0
2025-04-16,City Medicals,M111,Benadryl,Cough,90,0,0,86,Wednesday,April,0
2025-12-15,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,75,Monday,December,0
2025-02-07,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,86,Friday,February,0
2025-08-14,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,70,Thursday,August,0
2025-11-01,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,1,83,Saturday,November,1
2025-12-17,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,78,Wednesday,December,0
2025-12-21,Clarkson's Pharma,M111,Benadryl,Cough,90,1,0,110,Sunday,December,1
2025-08-15,Sara Medicos,M107,Metformin,Diabetes,80,1,0,82,Friday,August,0
2025-03-13,HealthMart,M104,Vitamin C,Vitamin,120,0,0,89,Thursday,March,0
2025-02-08,Claire Drughouse,M105,ORS,Hydration,25,0,0,100,Saturday,February,1
2025-02-15,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,0,0,74,Saturday,February,1
2025-06-12,Claire Drughouse,M117,BP Tablet,Cardiac,320,1,0,91,Thursday,June,0
2025-06-17,City Medicals,M112,Cough Syrup,Cough,140,1,0,93,Tuesday,June,0
2025-01-21,BMS Pharmacy,M107,Metformin,Diabetes,80,0,1,91,Tuesday,January,0
2025-01-11,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,97,Saturday,January,1
2025-11-10,Sara Medicos,M102,Crocin,Painkiller,35,0,0,78,Monday,November,0
2025-01-20,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,0,0,49,Monday,January,0
2025-01-30,Lakshya Medicals,M107,Metformin,Diabetes,80,1,0,99,Thursday,January,0
2025-01-07,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,83,Tuesday,January,0
2025-03-21,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,83,Friday,March,0
2025-08-15,HealthMart,M119,Eye Drops,Eye Care,160,0,0,73,Friday,August,0
2025-03-09,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,0,0,83,Sunday,March,1
2025-04-06,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,96,Sunday,April,1
2025-02-19,Claire Drughouse,M119,Eye Drops,Eye Care,160,1,0,86,Wednesday,February,0
2025-06-27,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,85,Friday,June,0
2025-09-20,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,1,0,95,Saturday,September,1
2025-05-10,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,1,1,123,Saturday,May,1
2025-09-29,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,70,Monday,September,0
2025-02-18,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,64,Tuesday,February,0
2025-05-09,Claire Drughouse,M116,Iron Tablet,Supplement,180,1,0,83,Friday,May,0
2025-07-22,Sara Medicos,M105,ORS,Hydration,25,1,0,84,Tuesday,July,0
2025-10-29,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,79,Wednesday,October,0
2025-06-05,Lakshya Medicals,M113,Digene,Antacid,60,1,0,105,Thursday,June,0
2025-07-16,BMS Pharmacy,M113,Digene,Antacid,60,0,0,69,Wednesday,July,0
2025-09-25,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,89,Thursday,September,0
2025-05-24,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,95,Saturday,May,1
2025-01-28,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,60,Tuesday,January,0
2025-04-28,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,113,Monday,April,0
2025-09-15,HealthMart,M110,Cetirizine,Allergy,40,0,0,87,Monday,September,0
2025-12-27,Clarkson's Pharma,M113,Digene,Antacid,60,0,1,102,Saturday,December,1
2025-09-30,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,80,Tuesday,September,0
2025-12-07,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,80,Sunday,December,1
2025-11-11,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,1,0,96,Tuesday,November,0
2025-03-26,BMS Pharmacy,M110,Cetirizine,Allergy,40,1,0,104,Wednesday,March,0
2025-11-23,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,79,Sunday,November,1
2025-05-06,Chen Drugstore,M114,Pantoprazole,Antacid,110,1,0,87,Tuesday,May,0
2025-04-28,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,1,66,Monday,April,0
2025-08-01,City Medicals,M105,ORS,Hydration,25,1,0,89,Friday,August,0
2025-08-15,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,1,81,Friday,August,0
2025-10-01,City Medicals,M116,Iron Tablet,Supplement,180,0,0,66,Wednesday,October,0
2025-07-17,BMS Pharmacy,M119,Eye Drops,Eye Care,160,0,0,85,Thursday,July,0
2025-02-09,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,65,Sunday,February,1
2025-12-21,Sara Medicos,M102,Crocin,Painkiller,35,0,1,108,Sunday,December,1
2025-06-10,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,85,Tuesday,June,0
2025-10-20,SmartMed Pharmacy,M111,Benadryl,Cough,90,0,0,67,Monday,October,0
2025-01-08,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,64,Wednesday,January,0
2025-03-19,City Medicals,M113,Digene,Antacid,60,0,0,90,Wednesday,March,0
2025-05-05,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,71,Monday,May,0
2025-07-19,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,90,Saturday,July,1
2025-04-06,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,90,Sunday,April,1
2025-03-20,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,0,74,Thursday,March,0
2025-04-21,Chen Drugstore,M103,Dolo 650,Painkiller,30,1,0,92,Monday,April,0
2025-08-14,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,62,Thursday,August,0
2025-08-06,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,1,0,97,Wednesday,August,0
2025-11-12,SmartMed Pharmacy,M107,Metformin,Diabetes,80,0,0,64,Wednesday,November,0
2025-07-10,Chen Drugstore,M104,Vitamin C,Vitamin,120,0,0,73,Thursday,July,0
2025-05-03,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,85,Saturday,May,1
2025-02-05,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,75,Wednesday,February,0
2025-03-14,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,76,Friday,March,0
2025-01-22,HealthMart,M119,Eye Drops,Eye Care,160,0,0,59,Wednesday,January,0
2025-10-04,Lakshya Medicals,M113,Digene,Antacid,60,0,0,81,Saturday,October,1
2025-02-16,HealthMart,M106,Insulin,Diabetes,550,1,1,98,Sunday,February,1
2025-03-05,City Medicals,M118,Asthma Inhaler,Respiratory,450,1,0,76,Wednesday,March,0
2025-06-28,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,91,Saturday,June,1
2025-04-26,HealthMart,M111,Benadryl,Cough,90,0,0,84,Saturday,April,1
2025-03-28,HealthMart,M114,Pantoprazole,Antacid,110,0,0,59,Friday,March,0
2025-04-24,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,1,0,105,Thursday,April,0
2025-05-19,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,86,Monday,May,0
2025-11-16,City Medicals,M103,Dolo 650,Painkiller,30,0,0,87,Sunday,November,1
2025-03-17,Clarkson's Pharma,M112,Cough Syrup,Cough,140,1,0,81,Monday,March,0
2025-01-20,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,73,Monday,January,0
2025-12-04,Lakshya Medicals,M106,Insulin,Diabetes,550,0,0,59,Thursday,December,0
2025-07-09,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,88,Wednesday,July,0
2025-12-26,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,59,Friday,December,0
2025-09-27,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,0,74,Saturday,September,1
2025-10-17,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,52,Friday,October,0
2025-07-22,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,85,Tuesday,July,0
2025-06-18,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,1,0,103,Wednesday,June,0
2025-03-28,Apollo Pharmacy,M107,Metformin,Diabetes,80,1,0,95,Friday,March,0
2025-09-25,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,96,Thursday,September,0
2025-05-22,Claire Drughouse,M114,Pantoprazole,Antacid,110,0,0,81,Thursday,May,0
2025-06-05,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,74,Thursday,June,0
2025-04-29,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,79,Tuesday,April,0
2025-03-28,Claire Drughouse,M118,Asthma Inhaler,Respiratory,450,1,0,81,Friday,March,0
2025-01-21,Chen Drugstore,M111,Benadryl,Cough,90,1,0,85,Tuesday,January,0
2025-08-14,Chen Drugstore,M106,Insulin,Diabetes,550,1,0,69,Thursday,August,0
2025-03-05,Chen Drugstore,M116,Iron Tablet,Supplement,180,1,0,76,Wednesday,March,0
2025-02-04,HealthMart,M119,Eye Drops,Eye Care,160,0,0,84,Tuesday,February,0
2025-02-28,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,1,0,72,Friday,February,0
2025-03-30,Lakshya Medicals,M112,Cough Syrup,Cough,140,1,0,101,Sunday,March,1
2025-11-08,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,109,Saturday,November,1
2025-08-16,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,79,Saturday,August,1
2025-06-17,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,1,0,96,Tuesday,June,0
2025-04-24,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,1,0,109,Thursday,April,0
2025-05-11,City Medicals,M103,Dolo 650,Painkiller,30,0,0,98,Sunday,May,1
2025-05-30,Sara Medicos,M108,Amoxicillin,Antibiotic,180,1,0,97,Friday,May,0
2025-06-29,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,0,0,69,Sunday,June,1
2025-06-17,Lakshya Medicals,M104,Vitamin C,Vitamin,120,0,0,59,Tuesday,June,0
2025-01-12,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,70,Sunday,January,1
2025-03-01,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,78,Saturday,March,1
2025-06-01,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,1,93,Sunday,June,1
2025-09-26,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,91,Friday,September,0
2025-09-12,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,56,Friday,September,0
2025-11-07,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,73,Friday,November,0
2025-05-21,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,1,85,Wednesday,May,0
2025-05-11,City Medicals,M108,Amoxicillin,Antibiotic,180,0,0,78,Sunday,May,1
2025-10-30,HealthMart,M102,Crocin,Painkiller,35,1,0,84,Thursday,October,0
2025-02-21,BMS Pharmacy,M116,Iron Tablet,Supplement,180,1,1,97,Friday,February,0
2025-11-24,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,78,Monday,November,0
2025-12-14,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,80,Sunday,December,1
2025-03-02,HealthMart,M101,Paracetamol,Painkiller,25,0,0,74,Sunday,March,1
2025-11-13,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,83,Thursday,November,0
2025-05-08,Chen Drugstore,M110,Cetirizine,Allergy,40,0,1,80,Thursday,May,0
2025-12-20,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,78,Saturday,December,1
2025-04-23,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,1,0,67,Wednesday,April,0
2025-01-14,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,70,Tuesday,January,0
2025-07-06,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,83,Sunday,July,1
2025-06-20,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,74,Friday,June,0
2025-11-30,Lakshya Medicals,M104,Vitamin C,Vitamin,120,0,0,73,Sunday,November,1
2025-09-11,Clarkson's Pharma,M113,Digene,Antacid,60,1,0,87,Thursday,September,0
2025-04-23,City Medicals,M105,ORS,Hydration,25,0,0,84,Wednesday,April,0
2025-05-31,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,99,Saturday,May,1
2025-10-17,City Medicals,M109,Azithromycin,Antibiotic,220,1,0,83,Friday,October,0
2025-08-29,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,0,0,75,Friday,August,0
2025-12-26,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,91,Friday,December,0
2025-02-10,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,74,Monday,February,0
2025-12-31,HealthMart,M108,Amoxicillin,Antibiotic,180,1,0,78,Wednesday,December,0
2025-09-10,HealthMart,M103,Dolo 650,Painkiller,30,0,0,66,Wednesday,September,0
2025-10-19,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,77,Sunday,October,1
2025-04-02,BMS Pharmacy,M113,Digene,Antacid,60,0,0,72,Wednesday,April,0
2025-08-11,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,1,0,89,Monday,August,0
2025-08-18,City Medicals,M105,ORS,Hydration,25,0,0,79,Monday,August,0
2025-07-22,City Medicals,M113,Digene,Antacid,60,0,0,69,Tuesday,July,0
2025-08-22,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,76,Friday,August,0
2025-10-16,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,95,Thursday,October,0
2025-04-15,Sara Medicos,M109,Azithromycin,Antibiotic,220,0,0,72,Tuesday,April,0
2025-05-30,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,68,Friday,May,0
2025-07-12,HealthMart,M110,Cetirizine,Allergy,40,0,0,85,Saturday,July,1
2025-09-29,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,68,Monday,September,0
2025-02-23,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,72,Sunday,February,1
2025-01-19,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,1,92,Sunday,January,1
2025-12-07,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,91,Sunday,December,1
2025-04-15,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,61,Tuesday,April,0
2025-01-15,Clarkson's Pharma,M107,Metformin,Diabetes,80,1,0,88,Wednesday,January,0
2025-04-14,Lakshya Medicals,M105,ORS,Hydration,25,0,0,83,Monday,April,0
2025-08-21,Claire Drughouse,M106,Insulin,Diabetes,550,1,0,84,Thursday,August,0
2025-02-22,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,116,Saturday,February,1
2025-07-02,City Medicals,M116,Iron Tablet,Supplement,180,0,0,67,Wednesday,July,0
2025-07-22,Chen Drugstore,M113,Digene,Antacid,60,1,0,98,Tuesday,July,0
2025-07-16,HealthMart,M113,Digene,Antacid,60,0,0,91,Wednesday,July,0
2025-06-25,Chen Drugstore,M110,Cetirizine,Allergy,40,0,1,79,Wednesday,June,0
2025-02-07,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,82,Friday,February,0
2025-03-18,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,0,0,56,Tuesday,March,0
2025-08-11,City Medicals,M101,Paracetamol,Painkiller,25,0,0,69,Monday,August,0
2025-12-16,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,67,Tuesday,December,0
2025-10-06,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,83,Monday,October,0
2025-12-11,SmartMed Pharmacy,M107,Metformin,Diabetes,80,0,1,93,Thursday,December,0
2025-12-02,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,64,Tuesday,December,0
2025-04-23,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,57,Wednesday,April,0
2025-02-23,Claire Drughouse,M107,Metformin,Diabetes,80,1,0,109,Sunday,February,1
2025-11-21,SmartMed Pharmacy,M114,Pantoprazole,Antacid,110,0,0,84,Friday,November,0
2025-08-26,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,110,Tuesday,August,0
2025-06-06,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,83,Friday,June,0
2025-03-23,City Medicals,M101,Paracetamol,Painkiller,25,0,0,87,Sunday,March,1
2025-10-21,HealthMart,M104,Vitamin C,Vitamin,120,1,0,102,Tuesday,October,0
2025-05-05,City Medicals,M114,Pantoprazole,Antacid,110,0,0,63,Monday,May,0
2025-06-12,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,87,Thursday,June,0
2025-07-27,Sara Medicos,M112,Cough Syrup,Cough,140,1,1,120,Sunday,July,1
2025-10-12,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,1,100,Sunday,October,1
2025-12-26,City Medicals,M102,Crocin,Painkiller,35,0,0,89,Friday,December,0
2025-11-22,City Medicals,M117,BP Tablet,Cardiac,320,0,0,60,Saturday,November,1
2025-07-26,City Medicals,M103,Dolo 650,Painkiller,30,0,1,115,Saturday,July,1
2025-03-29,HealthMart,M105,ORS,Hydration,25,0,0,93,Saturday,March,1
2025-03-29,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,71,Saturday,March,1
2025-06-08,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,1,1,121,Sunday,June,1
2025-04-26,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,1,0,88,Saturday,April,1
2025-05-17,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,91,Saturday,May,1
2025-03-02,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,71,Sunday,March,1
2025-12-10,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,88,Wednesday,December,0
2025-04-04,BMS Pharmacy,M105,ORS,Hydration,25,0,0,80,Friday,April,0
2025-09-04,Lakshya Medicals,M113,Digene,Antacid,60,1,0,85,Thursday,September,0
2025-12-27,BMS Pharmacy,M105,ORS,Hydration,25,0,0,84,Saturday,December,1
2025-03-16,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,80,Sunday,March,1
2025-06-16,SmartMed Pharmacy,M106,Insulin,Diabetes,550,1,0,80,Monday,June,0
2025-12-09,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,82,Tuesday,December,0
2025-02-27,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,1,0,87,Thursday,February,0
2025-07-18,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,62,Friday,July,0
2025-05-03,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,0,67,Saturday,May,1
2025-09-06,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,95,Saturday,September,1
2025-03-03,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,98,Monday,March,0
2025-11-02,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,94,Sunday,November,1
2025-04-10,HealthMart,M112,Cough Syrup,Cough,140,1,0,103,Thursday,April,0
2025-10-05,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,86,Sunday,October,1
2025-09-04,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,74,Thursday,September,0
2025-11-16,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,1,87,Sunday,November,1
2025-06-03,BMS Pharmacy,M117,BP Tablet,Cardiac,320,1,0,85,Tuesday,June,0
2025-03-25,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,77,Tuesday,March,0
2025-04-24,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,71,Thursday,April,0
2025-03-21,Apollo Pharmacy,M113,Digene,Antacid,60,1,0,92,Friday,March,0
2025-01-15,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,74,Wednesday,January,0
2025-01-08,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,63,Wednesday,January,0
2025-02-17,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,86,Monday,February,0
2025-10-29,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,65,Wednesday,October,0
2025-04-15,SmartMed Pharmacy,M105,ORS,Hydration,25,1,0,92,Tuesday,April,0
2025-08-04,HealthMart,M108,Amoxicillin,Antibiotic,180,1,0,77,Monday,August,0
2025-12-27,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,77,Saturday,December,1
2025-06-29,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,97,Sunday,June,1
2025-06-06,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,0,0,61,Friday,June,0
2025-09-25,Sara Medicos,M117,BP Tablet,Cardiac,320,1,0,96,Thursday,September,0
2025-04-30,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,70,Wednesday,April,0
2025-05-23,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,88,Friday,May,0
2025-01-16,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,57,Thursday,January,0
2025-01-14,Sara Medicos,M108,Amoxicillin,Antibiotic,180,0,1,100,Tuesday,January,0
2025-06-05,Clarkson's Pharma,M105,ORS,Hydration,25,0,0,83,Thursday,June,0
2025-12-21,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,1,85,Sunday,December,1
2025-03-28,Sara Medicos,M117,BP Tablet,Cardiac,320,0,1,76,Friday,March,0
2025-10-19,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,103,Sunday,October,1
2025-07-22,City Medicals,M102,Crocin,Painkiller,35,1,0,92,Tuesday,July,0
2025-08-18,City Medicals,M111,Benadryl,Cough,90,1,1,125,Monday,August,0
2025-04-23,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,77,Wednesday,April,0
