Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold
2025-09-09,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,85
2025-10-02,Apollo Pharmacy,M111,Benadryl,Cough,90,1,1,100
2025-10-25,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,81
2025-05-13,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,1,94
2025-01-12,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,65
2025-12-19,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,80
2025-07-28,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,82
2025-10-05,Apollo Pharmacy,M103,Dolo 650,Painkiller,30,0,0,87
2025-08-20,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,57
2025-04-01,City Medicals,M104,Vitamin C,Vitamin,120,1,0,86
2025-01-26,Apollo Pharmacy,M110,Cetirizine,Allergy,40,1,0,110
2025-09-18,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,85
2025-04-08,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,89
2025-06-05,Lakshya Medicals,M106,Insulin,Diabetes,550,0,0,37
2025-07-16,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,1,0,82
2025-11-12,City Medicals,M119,Eye Drops,Eye Care,160,0,0,87
2025-03-10,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,67
2025-03-01,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,78
2025-12-22,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,71
2025-08-19,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,1,0,95
2025-09-27,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,0,96
2025-05-28,City Medicals,M107,Metformin,Diabetes,80,0,0,79
2025-02-15,Sara Medicos,M110,Cetirizine,Allergy,40,1,0,120
2025-02-26,HealthMart,M117,BP Tablet,Cardiac,320,1,0,78
2025-06-27,Claire Drughouse,M113,Digene,Antacid,60,0,0,67
2025-05-19,HealthMart,M102,Crocin,Painkiller,35,0,1,93
2025-11-27,HealthMart,M102,Crocin,Painkiller,35,1,1,107
2025-10-07,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,1,0,105
2025-03-18,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,67
2025-03-10,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,1,78
2025-04-28,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,62
2025-06-01,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,73
2025-09-08,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,85
2025-07-10,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,90
2025-01-28,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,0,65
2025-03-26,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,0,0,49
2025-07-18,City Medicals,M105,ORS,Hydration,25,0,0,70
2025-11-25,Lakshya Medicals,M106,Insulin,Diabetes,550,0,0,43
2025-02-21,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,101
2025-11-21,HealthMart,M110,Cetirizine,Allergy,40,0,0,77
2025-03-15,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,75
2025-07-24,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,57
2025-01-19,HealthMart,M112,Cough Syrup,Cough,140,0,0,75
2025-12-08,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,98
2025-11-23,City Medicals,M111,Benadryl,Cough,90,0,0,91
2025-09-07,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,1,0,103
2025-12-18,Sara Medicos,M113,Digene,Antacid,60,1,0,88
2025-11-12,Chen Drugstore,M116,Iron Tablet,Supplement,180,1,0,91
2025-09-19,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,63
2025-11-25,BMS Pharmacy,M119,Eye Drops,Eye Care,160,1,0,95
2025-01-09,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,62
2025-07-18,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,71
2025-11-09,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,91
2025-02-20,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,75
2025-11-29,Sara Medicos,M106,Insulin,Diabetes,550,0,0,63
2025-01-13,HealthMart,M120,Hand Sanitizer,Hygiene,90,0,0,65
2025-10-04,Chen Drugstore,M102,Crocin,Painkiller,35,0,0,74
2025-02-18,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,47
2025-06-25,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,61
2025-12-12,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,63
2025-05-27,Sara Medicos,M114,Pantoprazole,Antacid,110,1,1,114
2025-09-19,Sara Medicos,M110,Cetirizine,Allergy,40,0,1,103
2025-10-30,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,69
2025-11-08,HealthMart,M103,Dolo 650,Painkiller,30,0,0,96
2025-01-21,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,56
2025-04-09,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,0,60
2025-01-22,HealthMart,M107,Metformin,Diabetes,80,1,0,91
2025-08-11,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,83
2025-10-10,HealthMart,M104,Vitamin C,Vitamin,120,0,0,71
2025-08-03,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,94
2025-07-04,Sara Medicos,M110,Cetirizine,Allergy,40,1,0,105
2025-01-04,HealthMart,M117,BP Tablet,Cardiac,320,0,1,103
2025-04-13,City Medicals,M112,Cough Syrup,Cough,140,1,0,95
2025-04-14,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,69
2025-08-28,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,0,70
2025-08-23,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,90
2025-05-01,Claire Drughouse,M114,Pantoprazole,Antacid,110,0,0,81
2025-02-10,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,74
2025-04-05,HealthMart,M115,Calcium Tablet,Supplement,250,1,0,92
2025-09-10,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,70
2025-06-25,HealthMart,M101,Paracetamol,Painkiller,25,0,0,64
2025-11-30,HealthMart,M111,Benadryl,Cough,90,0,0,100
2025-01-08,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,89
2025-10-15,Clarkson's Pharma,M105,ORS,Hydration,25,1,0,89
2025-06-20,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,60
2025-03-07,Chen Drugstore,M106,Insulin,Diabetes,550,0,0,57
2025-09-26,Claire Drughouse,M119,Eye Drops,Eye Care,160,0,0,79
2025-01-04,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,0,0,81
2025-05-12,Sara Medicos,M103,Dolo 650,Painkiller,30,1,0,84
2025-04-25,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,70
2025-01-26,Claire Drughouse,M109,Azithromycin,Antibiotic,220,0,0,76
2025-10-13,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,0,0,81
2025-05-05,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,56
2025-01-31,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,89
2025-04-16,HealthMart,M112,Cough Syrup,Cough,140,0,0,71
2025-01-23,SmartMed Pharmacy,M107,Metformin,Diabetes,80,1,0,92
2025-07-08,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,98
2025-12-27,Claire Drughouse,M114,Pantoprazole,Antacid,110,1,0,108
2025-11-01,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,73
2025-03-05,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,69
2025-06-15,Lakshya Medicals,M103,Dolo 650,Painkiller,30,1,0,113
2025-10-12,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,83
2025-02-15,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,81
2025-11-01,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,110
2025-05-12,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,85
2025-04-06,HealthMart,M112,Cough Syrup,Cough,140,0,0,96
2025-06-27,Claire Drughouse,M105,ORS,Hydration,25,1,0,100
2025-06-08,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,86
2025-11-09,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,80
2025-12-08,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,0,0,71
2025-12-26,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,58
2025-03-19,Sara Medicos,M116,Iron Tablet,Supplement,180,1,1,111
2025-03-12,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,81
2025-08-26,Lakshya Medicals,M106,Insulin,Diabetes,550,0,0,66
2025-02-06,HealthMart,M103,Dolo 650,Painkiller,30,0,0,70
2025-11-21,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,50
2025-11-07,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,82
2025-04-30,Clarkson's Pharma,M107,Metformin,Diabetes,80,1,0,104
2025-08-02,Claire Drughouse,M111,Benadryl,Cough,90,1,0,95
2025-04-08,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,76
2025-09-24,Sara Medicos,M113,Digene,Antacid,60,1,0,105
2025-05-12,BMS Pharmacy,M102,Crocin,Painkiller,35,1,1,100
2025-06-23,SmartMed Pharmacy,M114,Pantoprazole,Antacid,110,0,0,60
2025-05-13,SmartMed Pharmacy,M113,Digene,Antacid,60,1,0,98
2025-08-15,City Medicals,M109,Azithromycin,Antibiotic,220,1,0,93
2025-07-15,Lakshya Medicals,M103,Dolo 650,Painkiller,30,0,0,81
2025-04-09,SmartMed Pharmacy,M106,Insulin,Diabetes,550,1,0,84
2025-09-23,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,1,0,104
2025-08-25,Sara Medicos,M106,Insulin,Diabetes,550,0,0,44
2025-06-11,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,66
2025-12-21,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,0,83
2025-09-12,Chen Drugstore,M105,ORS,Hydration,25,0,0,72
2025-08-23,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,1,112
2025-09-27,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,76
2025-04-24,SmartMed Pharmacy,M114,Pantoprazole,Antacid,110,0,0,65
2025-01-27,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,97
2025-09-07,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,94
2025-08-27,HealthMart,M110,Cetirizine,Allergy,40,1,0,105
2025-04-29,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,66
2025-12-11,Sara Medicos,M105,ORS,Hydration,25,0,0,73
2025-04-15,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,78
2025-06-01,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,72
2025-05-24,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,72
2025-05-07,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,70
2025-02-19,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,106
2025-08-14,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,75
2025-01-14,Chen Drugstore,M111,Benadryl,Cough,90,1,0,81
2025-04-05,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,65
2025-12-03,HealthMart,M118,Asthma Inhaler,Respiratory,450,1,0,86
2025-06-19,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,50
2025-01-26,Claire Drughouse,M114,Pantoprazole,Antacid,110,0,0,89
2025-10-12,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,85
2025-12-19,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,70
2025-06-14,Claire Drughouse,M110,Cetirizine,Allergy,40,0,0,93
2025-03-30,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,1,94
2025-02-05,HealthMart,M119,Eye Drops,Eye Care,160,0,0,83
2025-07-03,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,0,81
2025-07-16,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,66
2025-04-30,Claire Drughouse,M105,ORS,Hydration,25,0,0,87
2025-03-08,BMS Pharmacy,M106,Insulin,Diabetes,550,0,1,68
2025-02-18,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,60
2025-10-28,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,68
2025-08-14,Clarkson's Pharma,M107,Metformin,Diabetes,80,1,0,98
2025-07-01,City Medicals,M107,Metformin,Diabetes,80,0,0,85
2025-08-21,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,0,0,42
2025-01-02,Claire Drughouse,M118,Asthma Inhaler,Respiratory,450,1,0,88
2025-10-25,Claire Drughouse,M118,Asthma Inhaler,Respiratory,450,1,0,93
2025-08-09,Chen Drugstore,M105,ORS,Hydration,25,0,0,94
2025-05-04,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,87
2025-07-30,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,1,80
2025-02-22,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,1,0,98
2025-02-03,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,0,52
2025-08-30,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,82
2025-04-06,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,99
2025-01-21,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,1,0,86
2025-02-18,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,113
2025-12-29,Sara Medicos,M114,Pantoprazole,Antacid,110,1,0,107
2025-10-19,Clarkson's Pharma,M110,Cetirizine,Allergy,40,0,0,83
2025-04-23,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,81
2025-07-01,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,110
2025-03-22,Sara Medicos,M102,Crocin,Painkiller,35,0,1,102
2025-06-15,HealthMart,M106,Insulin,Diabetes,550,1,0,87
2025-03-03,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,58
2025-01-21,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,1,86
2025-05-21,Apollo Pharmacy,M107,Metformin,Diabetes,80,1,0,93
2025-03-07,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,66
2025-11-25,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,75
2025-01-09,Clarkson's Pharma,M105,ORS,Hydration,25,1,0,111
2025-04-25,HealthMart,M102,Crocin,Painkiller,35,0,0,65
2025-06-26,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,0,54
2025-08-11,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,68
2025-11-21,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,0,82
2025-07-12,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,0,0,82
2025-02-04,Claire Drughouse,M103,Dolo 650,Painkiller,30,1,0,95
2025-01-08,Lakshya Medicals,M105,ORS,Hydration,25,0,0,75
2025-01-05,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,0,56
2025-12-09,Lakshya Medicals,M107,Metformin,Diabetes,80,1,0,91
2025-09-21,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,92
2025-04-28,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,67
2025-04-01,HealthMart,M105,ORS,Hydration,25,0,0,68
2025-05-27,City Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,88
2025-12-10,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,82
2025-10-15,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,91
2025-11-01,City Medicals,M116,Iron Tablet,Supplement,180,0,0,89
2025-11-05,Lakshya Medicals,M112,Cough Syrup,Cough,140,0,0,74
2025-03-26,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,0,1,94
2025-12-11,HealthMart,M104,Vitamin C,Vitamin,120,0,0,74
2025-12-28,City Medicals,M119,Eye Drops,Eye Care,160,1,0,99
2025-03-21,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,82
2025-09-18,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,69
2025-09-17,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,74
2025-01-18,Sara Medicos,M114,Pantoprazole,Antacid,110,1,0,106
2025-03-20,BMS Pharmacy,M101,Paracetamol,Painkiller,25,1,0,89
2025-01-28,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,0,58
2025-12-15,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,53
2025-07-16,City Medicals,M120,Hand Sanitizer,Hygiene,90,1,0,83
2025-07-24,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,87
2025-01-10,City Medicals,M119,Eye Drops,Eye Care,160,0,0,84
2025-01-09,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,88
2025-01-13,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,0,1,78
2025-08-29,BMS Pharmacy,M110,Cetirizine,Allergy,40,1,0,85
2025-08-14,Chen Drugstore,M106,Insulin,Diabetes,550,0,0,47
2025-12-07,Chen Drugstore,M102,Crocin,Painkiller,35,0,0,81
2025-12-14,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,81
2025-02-16,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,79
2025-02-08,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,1,0,106
2025-05-06,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,1,0,74
2025-12-05,Chen Drugstore,M109,Azithromycin,Antibiotic,220,1,0,84
2025-09-22,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,74
2025-03-07,Clarkson's Pharma,M113,Digene,Antacid,60,1,0,94
2025-01-14,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,0,1,74
2025-12-06,City Medicals,M110,Cetirizine,Allergy,40,0,0,73
2025-05-27,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,94
2025-04-12,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,78
2025-11-08,City Medicals,M116,Iron Tablet,Supplement,180,0,0,93
2025-09-21,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,0,84
2025-09-23,HealthMart,M116,Iron Tablet,Supplement,180,1,0,92
2025-08-04,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,79
2025-05-15,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,69
2025-12-30,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,0,0,73
2025-03-26,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,68
2025-06-06,BMS Pharmacy,M116,Iron Tablet,Supplement,180,1,1,99
2025-06-20,Lakshya Medicals,M114,Pantoprazole,Antacid,110,0,0,80
2025-09-30,Chen Drugstore,M101,Paracetamol,Painkiller,25,1,0,95
2025-08-26,Claire Drughouse,M111,Benadryl,Cough,90,0,0,89
2025-09-06,HealthMart,M101,Paracetamol,Painkiller,25,1,0,111
2025-12-15,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,86
2025-06-12,SmartMed Pharmacy,M111,Benadryl,Cough,90,1,0,91
2025-06-23,Clarkson's Pharma,M113,Digene,Antacid,60,0,0,73
2025-09-25,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,0,1,85
2025-11-26,SmartMed Pharmacy,M106,Insulin,Diabetes,550,0,0,65
2025-01-23,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,79
2025-03-10,Sara Medicos,M119,Eye Drops,Eye Care,160,1,0,89
2025-03-28,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,1,0,92
2025-11-23,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,87
2025-09-20,Apollo Pharmacy,M111,Benadryl,Cough,90,0,1,109
2025-09-24,HealthMart,M103,Dolo 650,Painkiller,30,1,0,103
2025-01-15,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,66
2025-12-19,HealthMart,M114,Pantoprazole,Antacid,110,1,0,101
2025-04-24,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,1,0,99
2025-08-11,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,74
2025-11-20,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,79
2025-01-21,BMS Pharmacy,M107,Metformin,Diabetes,80,1,0,95
2025-12-30,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,66
2025-06-29,HealthMart,M103,Dolo 650,Painkiller,30,0,0,93
2025-12-28,HealthMart,M113,Digene,Antacid,60,0,0,96
2025-09-30,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,1,112
2025-02-25,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,85
2025-11-28,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,0,0,63
2025-09-27,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,77
2025-02-02,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,82
2025-12-31,HealthMart,M106,Insulin,Diabetes,550,0,0,67
2025-08-27,Claire Drughouse,M119,Eye Drops,Eye Care,160,1,0,81
2025-02-06,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,79
2025-04-18,City Medicals,M113,Digene,Antacid,60,1,1,109
2025-09-30,City Medicals,M103,Dolo 650,Painkiller,30,1,0,94
2025-08-15,City Medicals,M118,Asthma Inhaler,Respiratory,450,1,0,70
2025-01-26,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,81
2025-05-14,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,108
2025-06-24,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,49
2025-05-26,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,67
2025-09-08,Chen Drugstore,M112,Cough Syrup,Cough,140,0,0,67
2025-01-05,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,1,80
2025-04-16,Chen Drugstore,M101,Paracetamol,Painkiller,25,1,0,109
2025-09-17,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,73
2025-01-24,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,102
2025-09-06,City Medicals,M108,Amoxicillin,Antibiotic,180,0,0,88
2025-12-05,Lakshya Medicals,M114,Pantoprazole,Antacid,110,0,0,69
2025-02-20,Sara Medicos,M113,Digene,Antacid,60,1,0,96
2025-12-19,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,74
2025-03-03,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,108
2025-11-19,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,92
2025-01-08,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,44
2025-01-31,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,64
2025-01-19,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,90
2025-12-16,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,71
2025-03-31,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,1,1,122
2025-02-27,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,0,0,67
2025-08-14,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,59
2025-07-04,Claire Drughouse,M112,Cough Syrup,Cough,140,0,1,74
2025-09-22,HealthMart,M112,Cough Syrup,Cough,140,1,0,95
2025-09-16,City Medicals,M102,Crocin,Painkiller,35,1,0,84
2025-07-17,City Medicals,M119,Eye Drops,Eye Care,160,0,1,92
2025-09-15,HealthMart,M117,BP Tablet,Cardiac,320,1,0,83
2025-08-08,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,86
2025-08-25,Claire Drughouse,M115,Calcium Tablet,Supplement,250,1,0,90
2025-03-31,Lakshya Medicals,M112,Cough Syrup,Cough,140,1,1,95
2025-03-24,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,69
2025-09-05,HealthMart,M103,Dolo 650,Painkiller,30,0,0,93
2025-06-26,Claire Drughouse,M119,Eye Drops,Eye Care,160,0,0,57
2025-03-14,HealthMart,M111,Benadryl,Cough,90,0,0,81
2025-05-23,City Medicals,M101,Paracetamol,Painkiller,25,0,0,92
2025-12-27,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,67
2025-04-01,City Medicals,M110,Cetirizine,Allergy,40,0,0,74
2025-12-18,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,58
2025-02-23,Apollo Pharmacy,M111,Benadryl,Cough,90,1,1,122
2025-06-09,BMS Pharmacy,M106,Insulin,Diabetes,550,0,0,55
2025-03-18,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,83
2025-03-12,Apollo Pharmacy,M111,Benadryl,Cough,90,1,0,105
2025-06-19,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,62
2025-04-26,City Medicals,M119,Eye Drops,Eye Care,160,1,0,106
2025-05-30,BMS Pharmacy,M104,Vitamin C,Vitamin,120,1,0,90
2025-11-18,HealthMart,M112,Cough Syrup,Cough,140,1,0,99
2025-09-26,HealthMart,M113,Digene,Antacid,60,0,0,72
2025-10-04,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,87
2025-06-11,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,91
2025-03-20,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,74
2025-10-08,Chen Drugstore,M111,Benadryl,Cough,90,1,0,80
2025-07-08,BMS Pharmacy,M102,Crocin,Painkiller,35,0,0,75
2025-01-30,Lakshya Medicals,M111,Benadryl,Cough,90,1,0,106
2025-01-20,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,67
2025-01-10,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,0,51
2025-08-07,Chen Drugstore,M102,Crocin,Painkiller,35,1,0,102
2025-09-20,City Medicals,M118,Asthma Inhaler,Respiratory,450,1,0,85
2025-05-10,Chen Drugstore,M113,Digene,Antacid,60,0,0,73
2025-05-25,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,0,0,79
2025-04-06,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,93
2025-08-28,HealthMart,M117,BP Tablet,Cardiac,320,1,0,96
2025-05-15,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,58
2025-10-03,Sara Medicos,M113,Digene,Antacid,60,1,0,109
2025-08-13,BMS Pharmacy,M101,Paracetamol,Painkiller,25,1,0,87
2025-10-23,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,1,0,86
2025-02-01,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,78
2025-10-09,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,67
2025-01-22,Sara Medicos,M105,ORS,Hydration,25,0,0,64
2025-03-01,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,91
2025-10-05,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,0,99
2025-07-26,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,1,0,91
2025-09-17,City Medicals,M110,Cetirizine,Allergy,40,0,0,88
2025-09-23,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,1,0,105
2025-08-26,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,73
